8.126257700629513359e-01 2.345860723480282317e+01 9.545678185550885431e-01 8.347001258393161649e+00 1.143605673371047571e-01 -1.904445374627634358e-01 8.694058397408448435e-01
9.347029198704224218e-01 2.359875649156349908e+01 8.161327985699631249e-01 7.289351693864873916e+00 1.119623275364697301e-01 -6.643645818579950457e-02 1.000000000000000000e+00
1.065297080129577578e+00 2.359876030019388082e+01 8.161266854108344404e-01 7.289323906115281027e+00 1.119619155143200540e-01 6.642994979298545710e-02 1.130594160259155156e+00
1.187374229937048664e+00 2.345861759545534753e+01 9.545517124792822772e-01 8.346930595875017289e+00 1.143596054539159496e-01 1.904371988413601502e-01 1.244154299614942172e+00
1.293528273247893212e+00 2.323409714358108857e+01 1.156364827706737097e+00 1.001965672370254623e+01 1.154096223349411476e-01 2.974393075818840271e-01 1.342902246880844253e+00
1.385836136996453583e+00 2.295909666343621680e+01 1.375932625178470703e+00 1.208403684788665977e+01 1.138636538025603884e-01 3.902861393071128671e-01 1.428770027112063135e+00
1.466103844603897421e+00 2.265266193813458528e+01 1.590971702743670502e+00 1.446429561312295853e+01 1.099930269437846969e-01 4.707478316472737956e-01 1.503437662095731930e+00
1.535901851219066305e+00 2.232589162797074422e+01 1.791679663109121190e+00 1.715789924956888157e+01 1.044230171671002155e-01 5.405372489157478366e-01 1.568366040342400458e+00
1.596595770014864968e+00 2.198560225689601921e+01 1.974343771698807037e+00 2.019848850273640650e+01 9.774710150574716927e-02 6.010907026858598456e-01 1.624825499687329478e+00
1.649373090706863998e+00 2.163613989420393935e+01 2.138182223956266448e+00 2.364050906310829703e+01 9.044568968041701018e-02 6.536205399431909147e-01 1.673920681726398296e+00
1.695266413047732623e+00 2.128033185214987455e+01 2.283796763497061733e+00 2.755354108136561209e+01 8.288577742770876500e-02 6.991641311127559932e-01 1.716612144369066950e+00
1.735173649865879408e+00 2.092002500434641377e+01 2.412401297588759874e+00 3.202099937352903680e+01 7.533809814575512243e-02 7.386150441311908343e-01 1.753735155362691644e+00
1.769875594925137019e+00 2.055640890621033989e+01 2.525432372586255081e+00 3.714100977332313391e+01 6.799578871507659661e-02 7.727446427560678011e-01 1.786016034487582615e+00
1.800051199324491868e+00 2.019021822861784443e+01 2.624352431244563189e+00 4.302858069789103013e+01 6.099091005505379026e-02 8.022186517212360757e-01 1.814086364161401121e+00
1.826290855323930984e+00 1.982186331795841738e+01 2.710552276718622089e+00 4.981876000770467527e+01 5.440826150611309531e-02 8.276106217173514468e-01 1.838495346486460624e+00
1.849107947497356186e+00 1.945151585827836982e+01 2.785305078910292220e+00 5.767074110927443087e+01 4.829667265052912939e-02 8.494131485913991586e-01 1.859720548508251525e+00
1.868948897213377869e+00 1.907916534438555800e+01 2.849747041145468618e+00 6.677303882911597555e+01 4.267810625038388761e-02 8.680472749952110600e-01 1.878177245918504212e+00
1.886201896966440250e+00 1.870465586950648884e+01 2.904871452464307335e+00 7.734997218571888311e+01 3.755490987485057830e-02 8.838703193100958533e-01 1.894226548014376288e+00
1.901204505447364301e+00 1.832770912148523834e+01 2.951528882058739534e+00 8.966980558072270924e+01 3.291552401926257920e-02 8.971822815691048447e-01 1.908182462880352093e+00
1.914250251952515525e+00 1.794793727876098899e+01 2.990429438721908806e+00 1.040550354425324997e+02 2.873891837434785004e-02 9.082309117906113283e-01 1.920318041024678957e+00
1.925594379348299245e+00 1.756484808858696312e+01 3.022144668231333764e+00 1.208954859005913249e+02 2.499799185569308996e-02 9.172154694496285066e-01 1.930870717671919534e+00
1.935458837953328626e+00 1.717784345948386360e+01 3.047107478807061121e+00 1.406651171643987368e+02 2.166213781208048417e-02 9.242891421283332409e-01 1.940046958234737495e+00
1.944036628044658155e+00 1.678621221270283215e+01 3.065608816719074703e+00 1.639437836460199378e+02 1.869914425815026593e-02 9.295600180794809653e-01 1.948026297854579036e+00
1.951495575950162431e+00 1.638911709234657721e+01 3.077789831857673519e+00 1.914456473455432501e+02 1.607657048513490977e-02 9.330904120551549719e-01 1.954964854045745826e+00
1.957981617607122526e+00 1.598557564871748404e+01 3.083628049496499379e+00 2.240566159689530821e+02 1.376271624176838432e-02 9.348942135107628504e-01 1.960998381168499449e+00
1.963621653830566194e+00 1.557443412223393686e+01 3.082915612644164582e+00 2.628841222753369493e+02 1.172727789388930235e-02 9.349317424504601792e-01 1.966244926492632938e+00
1.968526033155299615e+00 1.515433291247177827e+01 3.075226951923718755e+00 3.093239179724278642e+02 9.941767448409195851e-03 9.331013325423346272e-01 1.970807139817966513e+00
1.972790710828981275e+00 1.472366156835654927e+01 3.059872222322317814e+00 3.651505028764449889e+02 8.379754833412255549e-03 9.292264710905786540e-01 1.974774281839995815e+00
1.976499126197399647e+00 1.428050043517096945e+01 3.035831458320034759e+00 4.326405984676416665e+02 7.016981067375242798e-03 9.230367473878117179e-01 1.978223970554803701e+00
1.979723835213415883e+00 1.382254511356420323e+01 3.001662632406873144e+00 5.147430314994804803e+02 5.831379617954657313e-03 9.141400033839692796e-01 1.981223699872028066e+00
1.982527930009951866e+00 1.334700875965061861e+01 2.955374858053057885e+00 6.153138938232752935e+02 4.803035063134219844e-03 9.019818241136604575e-01 1.983832160147875445e+00
1.984966273311287388e+00 1.285049620560293171e+01 2.894256686979141957e+00 7.394431867213689884e+02 3.914101915990108975e-03 8.857867359690241305e-01 1.986100386474699109e+00
1.987086571834187687e+00 1.232884364745765282e+01 2.814651344918743359e+00 8.939081993960737691e+02 3.148702083310201370e-03 8.644732467352244099e-01 1.988072757193676265e+00
1.988930309680188024e+00 1.177692035766427736e+01 2.711682724685124057e+00 1.087798221326714611e+03 2.492817045319093566e-03 8.365329482283258011e-01 1.989787862166699783e+00
1.990533559981057854e+00 1.118840031059552764e+01 2.578975546471618419e+00 1.333360979496611662e+03 1.934190943118511367e-03 7.998657913825186760e-01 1.991279257795415925e+00
1.991927690677466334e+00 1.055554700960828995e+01 2.408521921879140937e+00 1.647117752699211223e+03 1.462264047326487359e-03 7.515818885109504244e-01 1.992576123559516965e+00
1.993139978239560905e+00 9.869153047099221254e+00 2.191112097038262263e+00 2.051291013075619048e+03 1.068162054155442388e-03 6.878558731505101109e-01 1.993703832919604846e+00
1.994194141337034321e+00 9.119027640444285154e+00 1.918301175916532264e+00 2.575708657282541026e+03 7.447660238367411790e-04 6.041708175141825565e-01 1.994684449754463795e+00
1.995110804900054546e+00 8.295987770033185882e+00 1.587674019605745279e+00 3.261224687656886545e+03 4.868334193186913067e-04 4.969433652304638960e-01 1.995537160045645519e+00
1.995907903650507187e+00 7.397148606314174479e+00 1.212825753308933940e+00 4.169497374018485061e+03 2.908803793423710257e-04 3.683634146805937482e-01 1.996278647255368854e+00
1.996601032998726710e+00 6.435768106143976652e+00 8.332643488781471541e-01 5.414519641354076157e+03 1.538943008169777328e-04 2.339104418341393377e-01 1.996923418742084566e+00
1.997203754171091639e+00 5.449998217196028172e+00 5.062877070343720920e-01 7.244739705905207302e+03 6.988342965829133502e-05 1.212868700879526362e-01 1.997484089600098489e+00
1.997727859538365180e+00 4.494794502043760964e+00 2.722271263694739374e-01 1.020133514609284612e+04 2.668541437666260759e-05 5.014936452402174449e-02 1.997971629476632094e+00
1.998183603335994540e+00 3.615838245293903963e+00 1.307623355129505782e-01 1.540094892374083247e+04 8.490528507091999244e-06 1.658361070982954794e-02 1.998395577195357209e+00
1.998579902290455124e+00 2.833323606007109863e+00 5.606712372592539267e-02 2.521394191787486852e+04 2.223653158542594169e-06 4.409660916464023736e-03 1.998764227385552816e+00
1.998924510076942163e+00 2.147390199185624571e+00 2.093104641530061857e-02 4.532464736691564758e+04 4.618022212579631719e-07 9.203735056063320217e-04 1.999084792768331731e+00
1.999224169021713848e+00 1.549509605566943504e+00 6.393811488604914453e-03 9.199974817446214729e+04 6.949806240575976917e-08 1.387152705802955851e-04 1.999363545275095744e+00
1.999484742017167083e+00 1.029245066732219049e+00 1.400256223333872559e-03 2.244881420530047617e+05 6.237543862426608959e-09 1.245601761840416093e-05 1.999605938759238644e+00
1.999711327230605074e+00 5.767028763168589034e-01 1.627633728291202919e-04 7.546290043656881899e+05 2.156863662175423131e-10 4.308241592560675773e-07 1.999816715701971503e+00
1.999908357850985752e+00 1.831031486552595067e-01 4.771723619659567411e-06 4.762878043374251574e+06 1.001856051930529363e-12 2.001614528748736910e-09 2.000000000000000000e+00
2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00
